date,produit,quantité,prix_unitaire,client_id
2023-05-31,Casque,4,200.17,300
2023-10-20,Clavier,3,677.08,468
2023-09-18,Casque,4,1368.94,92
2023-04-24,Imprimante,3,1495.87,90
2023-11-21,Ordinateur,4,836.61,108
2023-03-11,Écran,1,755.5,284
2023-10-10,Imprimante,3,964.4,311
2023-09-17,Écran,3,1091.21,493
2023-06-13,Souris,1,926.53,329
2023-11-09,Ordinateur,3,241.05,267
2023-10-20,Imprimante,2,377.02,58
2023-05-19,Souris,4,778.92,303
2023-01-17,Smartphone,4,129.49,320
2023-05-18,Écran,4,1487.52,405
2023-02-15,Ordinateur,4,932.24,270
2023-03-22,Clavier,4,693.44,79
2023-08-04,Souris,2,107.72,349
2023-07-26,Imprimante,2,1286.84,441
2023-10-17,Souris,2,478.48,483
2023-08-27,Clavier,3,798.6,193
2023-08-27,Écran,2,1268.67,356
2023-07-17,Casque,4,276.37,317
2023-12-24,Clavier,2,415.66,236
2023-10-03,Smartphone,3,256.56,312
2023-04-04,Souris,4,140.45,108
2023-10-25,Clavier,2,380.34,159
2023-05-30,Ordinateur,2,409.06,273
2023-11-12,Imprimante,3,922.4,218
2023-12-19,Ordinateur,3,661.34,150
2023-07-29,Ordinateur,4,1224.76,275
2023-01-08,Smartphone,1,915.86,277
2023-03-29,Casque,3,1454.42,15
2023-09-22,Smartphone,3,1124.88,106
2023-07-08,Casque,2,1299.4,257
2023-06-14,Smartphone,4,1416.56,473
2023-05-26,Souris,1,112.67,189
2023-10-29,Casque,1,609.44,225
2023-10-19,Casque,2,601.17,366
2023-02-19,Imprimante,2,684.67,129
2023-06-07,Souris,1,1330.65,378
2023-09-15,Écran,2,188.14,68
2023-10-03,Ordinateur,3,1073.72,396
2023-08-22,Ordinateur,3,671.78,218
2023-03-12,Souris,1,454.45,428
2023-02-22,Smartphone,3,420.23,46
2023-10-01,Casque,3,108.24,418
2023-02-07,Casque,3,1401.64,22
2023-09-28,Ordinateur,3,149.84,123
2023-01-14,Souris,1,236.72,477
2023-07-16,Smartphone,4,195.29,114
2023-06-24,Imprimante,2,1141.9,361
2023-03-25,Imprimante,4,1172.79,40
2023-12-19,Écran,2,1064.67,17
2023-07-06,Clavier,1,668.61,483
2023-05-16,Casque,4,281.71,465
2023-02-21,Imprimante,2,1036.7,48
2023-03-05,Clavier,1,465.43,372
2023-10-09,Souris,1,497.12,69
2023-09-08,Clavier,4,1102.75,269
2023-01-31,Casque,3,158.64,144
2023-09-26,Ordinateur,1,950.02,390
2023-11-16,Écran,1,890.36,213
2023-10-23,Smartphone,4,1115.67,450
2023-06-20,Souris,4,194.41,300
2023-09-21,Imprimante,3,1091.57,438
2023-04-10,Smartphone,2,632.69,350
2023-10-25,Ordinateur,4,901.72,350
2023-12-15,Écran,1,1181.08,219
2023-08-03,Casque,2,938.81,341
2023-09-26,Casque,1,98.14,361
2023-01-20,Ordinateur,2,1240.77,179
2023-01-18,Smartphone,3,266.3,275
2023-07-02,Clavier,2,58.74,413
2023-03-28,Souris,3,151.09,470
2023-04-10,Imprimante,3,1342.93,211
2023-09-14,Écran,3,531.69,358
2023-09-05,Ordinateur,3,374.41,371
2023-11-25,Imprimante,1,560.25,283
2023-08-13,Casque,4,137.56,127
2023-06-29,Smartphone,4,1098.65,122
2023-08-07,Ordinateur,4,1379.38,6
2023-07-20,Imprimante,2,1049.86,262
2023-05-17,Souris,2,1301.57,187
2023-04-19,Casque,2,1246.16,300
2023-04-27,Smartphone,2,305.12,453
2023-09-18,Souris,2,931.79,228
2023-11-22,Souris,4,782.53,109
2023-09-20,Ordinateur,2,427.36,144
2023-05-23,Ordinateur,3,452.27,228
2023-05-27,Écran,1,497.72,107
2023-06-24,Clavier,3,1185.46,248
2023-07-19,Casque,3,1217.43,425
2023-05-01,Smartphone,4,583.53,480
2023-04-29,Smartphone,2,515.32,441
2023-11-29,Smartphone,2,1203.97,360
2023-12-05,Casque,3,1170.21,97
2023-07-25,Smartphone,3,950.29,428
2023-07-09,Clavier,1,1373.57,398
2023-09-05,Imprimante,3,1172.75,196
2023-12-23,Ordinateur,1,326.56,39
2023-04-08,Casque,3,906.05,69
2023-08-01,Souris,3,1214.27,227
2023-07-16,Écran,4,172.95,429
2023-06-13,Souris,1,597.78,324
2023-01-05,Imprimante,4,751.65,158
2023-04-06,Ordinateur,2,54.81,141
2023-09-01,Casque,3,868.29,92
2023-11-05,Écran,3,1092.5,4
2023-04-19,Casque,1,429.32,248
2023-07-09,Imprimante,1,814.15,178
2023-01-22,Casque,4,1177.55,33
2023-01-27,Clavier,2,599.01,150
2023-02-17,Souris,2,921.82,83
2023-03-14,Casque,3,742.97,166
2023-12-28,Ordinateur,2,1436.82,387
2023-10-17,Ordinateur,3,357.31,359
2023-08-13,Ordinateur,2,624.48,185
2023-02-07,Clavier,4,192.87,70
2023-06-14,Ordinateur,4,303.4,286
2023-12-03,Casque,2,377.9,238
2023-10-23,Casque,3,982.02,354
2023-04-27,Ordinateur,4,952.52,82
2023-10-23,Casque,4,1478.2,463
2023-11-09,Casque,3,1401.58,131
2023-09-06,Souris,1,575.1,195
2023-09-16,Souris,4,107.08,153
2023-02-12,Smartphone,2,1281.38,389
2023-06-22,Smartphone,3,542.09,24
2023-05-22,Imprimante,3,596.31,428
2023-05-02,Ordinateur,3,270.55,425
2023-01-16,Casque,2,700.23,39
2023-10-24,Casque,2,1096.17,170
2023-01-17,Écran,4,612.34,436
2023-05-29,Clavier,2,443.25,25
2023-06-02,Clavier,2,775.42,345
2023-12-23,Souris,1,912.53,377
2023-08-19,Smartphone,4,472.42,328
2023-09-22,Clavier,2,285.27,327
2023-11-15,Souris,1,103.63,24
2023-01-04,Smartphone,2,638.6,380
2023-03-21,Souris,3,1412.11,274
2023-05-28,Écran,3,431.47,194
2023-04-12,Imprimante,1,200.94,348
2023-03-04,Ordinateur,3,333.22,373
2023-02-12,Souris,2,258.64,274
2023-06-04,Smartphone,1,415.38,68
2023-07-02,Clavier,3,987.2,437
2023-01-01,Écran,1,480.22,471
2023-05-02,Smartphone,2,1086.1,234
2023-11-29,Clavier,1,256.74,203
2023-10-15,Clavier,2,1479.59,142
2023-06-26,Smartphone,1,1497.75,47
2023-06-16,Écran,3,1175.18,163
2023-07-23,Écran,3,1104.39,109
2023-04-02,Casque,2,1498.09,161
2023-03-03,Imprimante,2,841.47,492
2023-03-30,Écran,3,152.3,480
2023-07-11,Smartphone,3,587.42,222
2023-03-24,Imprimante,3,911.8,386
2023-07-10,Casque,2,194.76,310
2023-10-27,Clavier,1,905.86,288
2023-03-14,Écran,4,269.14,258
2023-06-28,Casque,4,282.59,395
2023-11-01,Ordinateur,4,983.98,19
2023-06-02,Écran,4,1343.67,151
2023-12-15,Ordinateur,1,948.52,470
2023-11-17,Ordinateur,1,1394.52,251
2023-08-19,Imprimante,2,1263.89,152
2023-01-17,Clavier,4,1485.61,40
2023-03-26,Ordinateur,3,1002.49,227
2023-02-25,Ordinateur,2,1021.04,388
2023-02-21,Ordinateur,4,1482.36,248
2023-06-07,Ordinateur,1,177.76,358
2023-05-12,Clavier,3,1062.11,285
2023-10-09,Smartphone,1,1394.42,459
2023-10-23,Clavier,4,1100.49,449
2023-04-21,Ordinateur,2,1403.74,413
2023-09-17,Casque,2,101.21,182
2023-06-21,Smartphone,1,624.33,301
2023-03-04,Clavier,2,1354.05,490
2023-10-11,Ordinateur,3,1225.54,463
2023-09-12,Casque,3,1179.55,396
2023-08-08,Souris,1,554.53,239
2023-03-24,Souris,2,442.59,151
2023-04-06,Clavier,1,973.79,75
2023-11-21,Smartphone,3,1278.69,431
2023-11-02,Souris,1,615.51,140
2023-04-04,Smartphone,3,762.95,366
2023-01-02,Souris,2,1007.53,257
2023-12-26,Souris,4,423.55,149
2023-10-04,Casque,4,1179.15,257
2023-04-27,Souris,2,398.61,497
2023-10-30,Écran,1,103.35,463
2023-10-25,Ordinateur,4,642.51,24
2023-09-22,Ordinateur,4,1227.68,183
2023-04-24,Clavier,2,981.63,123
2023-01-02,Smartphone,1,1462.52,63
2023-05-19,Ordinateur,4,1152.75,384
2023-12-30,Imprimante,4,187.09,250
2023-11-03,Écran,4,1032.48,62
2023-01-06,Clavier,2,615.35,481
2023-09-10,Smartphone,4,504.9,192
2023-08-13,Casque,3,1269.81,351
2023-03-29,Clavier,2,280.05,264
2023-12-28,Écran,3,477.72,428
2023-09-30,Ordinateur,1,1290.89,399
2023-04-16,Casque,3,42.88,386
2023-04-26,Ordinateur,1,1007.42,37
2023-12-03,Smartphone,3,701.44,437
2023-04-17,Souris,1,1255.67,427
2023-12-22,Imprimante,4,704.33,304
2023-06-27,Casque,2,1227.64,356
2023-07-19,Ordinateur,4,48.22,250
2023-03-02,Casque,4,1124.02,413
2023-09-27,Imprimante,1,78.91,80
2023-06-07,Ordinateur,2,1133.49,176
2023-10-02,Ordinateur,2,1138.96,397
2023-05-26,Imprimante,4,638.7,473
2023-07-14,Écran,3,601.72,10
2023-02-23,Smartphone,2,1480.81,53
2023-02-11,Smartphone,2,665.18,185
2023-02-06,Ordinateur,1,861.79,485
2023-05-10,Casque,1,1362.33,134
2023-08-29,Écran,1,538.76,122
2023-05-19,Souris,2,371.05,267
2023-01-30,Écran,3,919.91,183
2023-08-13,Ordinateur,4,160.59,442
2023-03-17,Smartphone,1,807.96,61
2023-09-19,Imprimante,4,846.84,71
2023-08-27,Smartphone,3,589.75,380
2023-03-10,Imprimante,4,450.82,75
2023-05-07,Smartphone,4,1352.73,272
2023-05-19,Clavier,4,1474.05,406
2023-03-08,Casque,1,655.34,228
2023-12-07,Smartphone,2,1220.48,103
2023-09-06,Souris,1,692.08,90
2023-02-26,Souris,3,1090.1,379
2023-04-26,Écran,4,981.72,482
2023-01-03,Smartphone,4,213.06,326
2023-07-19,Souris,3,73.31,390
2023-02-02,Souris,4,1261.49,132
2023-05-28,Ordinateur,2,925.09,48
2023-10-14,Smartphone,3,581.48,178
2023-02-19,Écran,1,654.85,350
2023-05-01,Smartphone,2,955.52,237
2023-05-27,Imprimante,4,1044.1,490
2023-02-24,Ordinateur,1,537.85,452
2023-07-23,Casque,4,197.36,368
2023-07-23,Souris,2,199.81,391
2023-08-25,Écran,4,1358.29,1
2023-09-29,Clavier,4,1205.24,35
2023-01-21,Écran,2,996.64,343
2023-07-08,Imprimante,2,310.11,279
2023-03-20,Imprimante,4,1293.86,287
2023-12-08,Smartphone,1,141.54,11
2023-04-06,Souris,4,1024.18,391
2023-05-30,Clavier,1,446.72,238
2023-01-17,Ordinateur,1,545.19,152
2023-10-19,Casque,2,349.48,107
2023-07-08,Imprimante,2,450.57,240
2023-01-24,Souris,1,1172.87,67
2023-07-14,Souris,2,375.22,50
2023-08-30,Écran,4,475.15,202
2023-07-14,Ordinateur,4,77.93,138
2023-06-04,Imprimante,2,1186.28,227
2023-04-06,Clavier,3,654.82,208
2023-07-15,Souris,3,1173.9,270
2023-01-30,Ordinateur,4,939.64,195
2023-07-28,Écran,3,1044.71,240
2023-11-25,Smartphone,2,1097.82,309
2023-11-25,Casque,3,146.69,93
2023-11-23,Écran,3,981.02,161
2023-11-01,Clavier,1,996.2,159
2023-12-06,Souris,4,451.83,295
2023-11-04,Souris,2,425.87,77
2023-09-13,Souris,1,638.82,348
2023-10-29,Souris,4,303.11,281
2023-03-29,Smartphone,3,632.27,253
2023-11-22,Clavier,2,270.33,347
2023-08-12,Smartphone,1,661.99,178
2023-05-11,Imprimante,1,1485.32,388
2023-12-14,Ordinateur,2,989.57,81
2023-12-31,Casque,4,357.88,334
2023-02-11,Smartphone,3,1403.61,144
2023-02-03,Souris,4,539.62,26
2023-08-22,Écran,4,229.16,239
2023-05-24,Smartphone,1,1095.63,367
2023-12-28,Smartphone,4,860.0,238
2023-03-08,Souris,2,802.53,95
2023-07-27,Casque,3,182.63,364
2023-02-15,Imprimante,2,1031.25,471
2023-02-08,Clavier,2,333.56,500
2023-12-21,Casque,3,1019.69,304
2023-03-18,Smartphone,4,261.05,223
2023-11-23,Smartphone,3,103.5,77
2023-06-23,Smartphone,4,628.9,262
2023-09-30,Casque,3,1462.21,413
2023-07-22,Écran,3,1308.3,26
2023-09-11,Écran,1,142.54,18
2023-02-20,Imprimante,3,333.44,276
2023-08-02,Casque,4,620.12,50
2023-07-30,Smartphone,1,812.37,488
2023-09-18,Ordinateur,2,904.65,471
2023-10-31,Smartphone,1,496.12,50
2023-05-31,Souris,1,1320.36,472
2023-12-09,Clavier,4,1411.16,2
2023-02-01,Smartphone,1,167.42,153
2023-07-26,Écran,4,1292.69,240
2023-02-19,Smartphone,4,163.8,301
2023-07-12,Ordinateur,4,1458.64,273
2023-09-17,Clavier,3,1226.1,37
2023-08-12,Ordinateur,1,17.15,17
2023-04-11,Souris,4,198.14,365
2023-04-17,Souris,2,854.33,370
2023-12-08,Imprimante,1,573.01,163
2023-11-13,Écran,4,1279.64,105
2023-03-20,Smartphone,1,1494.31,197
2023-01-03,Casque,2,837.63,341
2023-11-11,Écran,2,579.07,81
2023-12-14,Ordinateur,1,1377.63,236
2023-04-19,Imprimante,1,597.59,438
2023-05-13,Casque,3,1474.52,345
2023-08-14,Imprimante,3,799.04,248
2023-12-12,Écran,2,37.46,92
2023-01-11,Imprimante,1,84.54,374
2023-06-03,Imprimante,4,901.46,228
2023-01-08,Smartphone,1,870.65,410
2023-07-24,Écran,4,646.48,345
2023-05-17,Ordinateur,1,1263.46,478
2023-03-17,Imprimante,3,209.74,312
2023-05-20,Ordinateur,1,250.45,77
2023-05-24,Clavier,1,1028.73,405
2023-08-11,Souris,2,860.5,193
2023-01-17,Écran,2,505.14,107
2023-06-10,Écran,4,1283.17,58
2023-06-19,Imprimante,2,1175.7,303
2023-06-12,Souris,4,919.22,120
2023-02-17,Smartphone,1,641.33,88
2023-10-31,Casque,1,1206.53,224
2023-01-27,Ordinateur,1,530.16,162
2023-09-12,Imprimante,1,24.63,269
2023-05-06,Smartphone,3,1455.61,197
2023-06-21,Imprimante,2,1428.62,375
2023-02-17,Ordinateur,2,1475.72,255
2023-03-03,Imprimante,4,1347.31,341
2023-07-13,Clavier,4,1209.98,419
2023-11-24,Écran,1,1155.5,95
2023-12-14,Imprimante,3,1409.39,470
2023-12-04,Clavier,4,1466.95,36
2023-09-09,Ordinateur,2,124.18,153
2023-01-14,Casque,4,1371.38,433
2023-11-20,Écran,1,373.51,7
2023-01-27,Clavier,1,334.01,319
2023-10-30,Clavier,2,53.57,463
2023-11-04,Clavier,3,1286.16,430
2023-10-18,Ordinateur,4,69.34,425
2023-10-15,Clavier,3,591.38,256
2023-11-24,Écran,2,695.53,83
2023-09-28,Smartphone,3,1325.07,470
2023-10-27,Clavier,3,485.27,286
2023-03-20,Casque,2,909.23,441
2023-09-30,Clavier,3,703.48,322
2023-02-02,Souris,4,835.01,136
2023-07-12,Casque,1,1322.35,37
2023-03-08,Smartphone,4,1004.78,357
2023-05-08,Ordinateur,4,132.61,434
2023-03-11,Ordinateur,3,271.16,53
2023-03-25,Clavier,3,863.3,399
2023-09-17,Casque,3,1235.17,279
2023-07-02,Imprimante,2,1141.68,182
2023-01-28,Écran,1,1029.21,35
2023-03-24,Clavier,3,783.13,319
2023-02-10,Smartphone,2,1282.86,477
2023-05-08,Imprimante,1,489.36,222
2023-05-13,Ordinateur,3,1050.24,345
2023-09-08,Smartphone,3,1320.25,212
2023-04-19,Imprimante,3,570.61,407
2023-09-23,Écran,2,390.73,420
2023-12-24,Souris,1,1310.88,350
2023-06-27,Écran,4,1379.3,321
2023-12-29,Clavier,4,504.69,399
2023-06-20,Clavier,4,1359.08,412
2023-03-19,Casque,3,888.18,280
2023-12-29,Imprimante,1,708.18,85
2023-03-16,Souris,3,1061.24,462
2023-10-09,Écran,3,37.57,441
2023-05-05,Imprimante,3,740.8,322
2023-01-02,Casque,3,133.21,106
2023-07-06,Souris,3,987.03,57
2023-01-08,Smartphone,4,1299.6,32
2023-08-08,Souris,1,359.13,45
2023-10-20,Imprimante,2,123.06,71
2023-06-23,Ordinateur,4,693.71,40
2023-07-06,Souris,2,323.68,4
2023-01-14,Clavier,4,1018.99,71
2023-12-30,Écran,3,788.27,62
2023-11-27,Écran,4,1447.36,88
2023-12-09,Casque,1,478.79,298
2023-02-28,Écran,4,1439.31,383
2023-09-03,Casque,1,807.54,313
2023-07-26,Écran,3,497.98,211
2023-02-10,Ordinateur,3,1440.25,384
2023-06-04,Imprimante,4,997.95,134
2023-07-01,Casque,1,1446.4,361
2023-11-02,Casque,2,804.58,24
2023-02-06,Écran,1,800.09,456
2023-04-18,Souris,2,1118.97,39
2023-09-16,Casque,1,160.5,222
2023-12-12,Souris,4,236.39,132
2023-05-10,Ordinateur,1,892.38,342
2023-07-22,Souris,1,562.61,43
2023-04-11,Smartphone,3,394.68,476
2023-12-13,Souris,2,1370.22,10
2023-05-04,Écran,2,1414.35,204
2023-08-06,Écran,2,49.45,55
2023-03-23,Imprimante,3,1209.38,311
2023-10-29,Ordinateur,3,62.8,457
2023-04-28,Clavier,2,1119.4,41
2023-10-31,Casque,3,581.78,474
2023-01-06,Écran,1,1327.56,378
2023-08-30,Smartphone,3,704.76,192
2023-02-12,Souris,3,712.79,305
2023-04-15,Smartphone,1,265.5,196
2023-11-25,Clavier,3,698.05,195
2023-06-30,Casque,3,209.14,115
2023-11-20,Imprimante,1,1140.33,434
2023-04-11,Casque,3,1138.54,132
2023-11-02,Ordinateur,1,78.7,407
2023-02-28,Smartphone,2,1283.11,331
2023-06-17,Smartphone,3,701.67,351
2023-09-22,Écran,4,951.09,494
2023-05-07,Smartphone,4,785.4,291
2023-11-24,Clavier,1,1254.04,52
2023-09-19,Smartphone,1,1454.76,69
2023-07-04,Clavier,3,804.76,457
2023-11-29,Souris,4,1130.41,415
2023-10-01,Ordinateur,1,273.58,180
2023-05-14,Casque,3,1129.81,225
2023-08-13,Ordinateur,3,1268.27,327
2023-07-03,Écran,1,895.73,445
2023-07-25,Écran,2,1089.87,104
2023-01-20,Imprimante,1,574.74,305
2023-12-12,Clavier,3,1136.85,407
2023-11-12,Clavier,3,104.84,102
2023-07-20,Écran,4,794.17,271
2023-05-04,Écran,4,173.98,155
2023-01-30,Ordinateur,3,1052.73,307
2023-10-16,Casque,4,113.3,5
2023-04-01,Casque,2,955.85,240
2023-07-02,Smartphone,3,1284.45,3
2023-01-06,Écran,3,1180.43,149
2023-04-04,Ordinateur,2,1059.68,425
2023-02-19,Ordinateur,3,252.71,425
2023-05-24,Clavier,1,92.24,309
2023-11-14,Souris,2,1312.47,30
2023-09-02,Clavier,1,533.72,11
2023-10-08,Casque,3,1274.92,132
2023-01-22,Ordinateur,1,327.61,2
2023-04-30,Smartphone,3,96.82,158
2023-03-27,Casque,3,62.92,333
2023-02-08,Écran,3,771.27,51
2023-07-24,Imprimante,4,562.03,81
2023-03-24,Imprimante,2,1256.11,354
2023-10-27,Écran,1,321.57,408
2023-09-02,Ordinateur,3,227.2,10
2023-12-23,Écran,4,980.99,499
2023-05-17,Ordinateur,2,1175.25,446
2023-06-22,Smartphone,4,1122.32,293
2023-04-01,Souris,4,821.61,278
2023-05-13,Casque,1,70.52,305
2023-04-24,Ordinateur,1,555.6,396
2023-09-19,Ordinateur,1,1005.02,386
2023-01-03,Écran,3,448.05,230
2023-02-22,Ordinateur,3,332.43,105
2023-10-09,Imprimante,2,1045.39,185
2023-10-04,Souris,3,315.89,153
2023-03-25,Imprimante,4,1300.1,295
2023-10-17,Ordinateur,2,1091.37,372
2023-02-21,Écran,3,1407.55,103
2023-04-11,Imprimante,3,718.55,81
2023-08-02,Écran,4,787.05,27
2023-09-26,Smartphone,1,747.04,196
2023-10-07,Imprimante,1,1443.68,442
2023-11-19,Écran,2,175.59,350
2023-03-06,Clavier,1,286.03,259
2023-04-17,Souris,3,834.52,338
2023-02-24,Clavier,2,830.17,48
2023-08-19,Clavier,1,232.16,486
2023-03-02,Casque,3,375.89,380
2023-04-18,Imprimante,1,884.23,105
2023-06-19,Écran,3,1306.33,388
2023-02-18,Clavier,4,424.64,363
2023-03-31,Imprimante,3,83.24,88
2023-12-14,Smartphone,4,533.45,415
2023-11-27,Casque,4,345.67,10
2023-05-13,Casque,3,416.79,100
2023-05-29,Souris,2,1357.38,307
2023-10-22,Imprimante,1,171.85,209
2023-11-06,Casque,2,73.4,500
2023-12-13,Casque,4,1354.03,260
2023-05-22,Ordinateur,3,223.96,46
2023-09-04,Casque,4,50.64,414
2023-10-17,Imprimante,2,1207.39,345
2023-05-16,Ordinateur,1,939.99,497
2023-11-25,Ordinateur,2,832.66,111
2023-11-19,Imprimante,2,1365.75,113
2023-11-29,Imprimante,4,1011.9,251
2023-06-25,Souris,3,1178.59,185
2023-08-28,Clavier,1,1192.8,302
2023-05-24,Clavier,3,375.86,451
2023-12-18,Écran,2,489.1,181
2023-01-14,Imprimante,3,20.62,287
2023-07-17,Souris,1,1157.01,482
2023-08-15,Casque,4,765.57,62
2023-12-31,Smartphone,3,296.06,176
2023-09-27,Écran,1,1356.84,248
2023-09-10,Écran,1,562.68,356
2023-04-25,Casque,1,1314.82,4
2023-05-16,Imprimante,1,1359.35,149
2023-01-18,Ordinateur,2,1108.16,107
2023-03-09,Imprimante,3,1452.62,21
2023-06-21,Ordinateur,4,900.89,470
2023-10-12,Imprimante,4,1421.65,468
2023-06-06,Imprimante,1,356.87,301
2023-08-03,Imprimante,4,1206.79,394
2023-11-23,Souris,3,1095.36,444
2023-05-19,Souris,2,854.82,252
2023-04-14,Clavier,2,861.17,449
2023-01-26,Ordinateur,2,278.57,124
2023-10-05,Imprimante,3,75.68,374
2023-02-27,Écran,3,640.77,290
2023-10-26,Écran,3,105.18,31
2023-11-06,Clavier,3,1155.83,433
2023-11-27,Casque,1,616.77,422
2023-03-21,Smartphone,1,1105.18,205
2023-09-01,Casque,3,598.84,392
2023-10-20,Souris,4,1358.81,298
2023-11-10,Souris,2,439.62,187
2023-09-12,Casque,2,80.3,425
2023-06-08,Souris,2,1422.88,109
2023-12-18,Smartphone,2,389.46,217
2023-01-05,Casque,1,733.79,31
2023-04-16,Souris,1,586.28,221
2023-04-01,Casque,2,225.9,96
2023-12-02,Ordinateur,2,1247.44,331
2023-10-11,Ordinateur,3,444.34,253
2023-01-28,Souris,2,509.93,439
2023-09-04,Smartphone,3,209.0,17
2023-07-10,Smartphone,1,733.77,118
2023-03-28,Écran,4,761.04,196
2023-05-17,Smartphone,3,173.38,138
2023-08-13,Imprimante,3,499.21,424
2023-10-03,Imprimante,1,320.32,443
2023-03-10,Souris,1,1283.66,78
2023-07-13,Écran,3,275.87,390
2023-10-28,Ordinateur,3,1038.33,51
2023-12-14,Imprimante,4,10.75,469
2023-11-25,Souris,4,801.85,78
2023-01-23,Smartphone,3,1050.3,2
2023-02-24,Souris,3,1394.26,79
2023-05-12,Imprimante,3,1216.85,294
2023-12-09,Souris,4,174.46,239
2023-05-29,Souris,1,1078.06,224
2023-05-19,Imprimante,1,103.16,84
2023-02-21,Écran,4,763.11,247
2023-06-02,Ordinateur,1,556.09,457
2023-12-16,Écran,4,1015.33,145
2023-04-01,Souris,4,1086.1,70
2023-07-06,Imprimante,2,1271.59,434
2023-09-11,Ordinateur,2,892.51,186
2023-06-30,Clavier,1,1102.06,433
2023-05-12,Casque,4,99.54,197
2023-01-28,Clavier,2,1303.86,3
2023-10-24,Casque,4,167.32,482
2023-02-14,Ordinateur,2,56.7,490
2023-04-11,Souris,3,750.88,24
2023-08-29,Souris,1,781.01,156
2023-11-12,Souris,4,837.02,139
2023-05-06,Ordinateur,1,1384.3,412
2023-11-29,Ordinateur,3,260.08,307
2023-12-09,Souris,2,141.88,138
2023-08-10,Clavier,2,691.89,450
2023-10-07,Clavier,3,1196.41,461
2023-03-11,Écran,3,1454.67,276
2023-03-10,Casque,2,625.39,171
2023-10-26,Imprimante,1,358.31,222
2023-03-09,Souris,3,34.59,318
2023-09-08,Imprimante,3,1413.23,86
2023-05-17,Imprimante,2,1492.81,403
2023-12-03,Smartphone,2,406.39,436
2023-01-30,Souris,2,1479.56,420
2023-01-28,Ordinateur,3,695.57,19
2023-07-11,Clavier,1,1168.26,62
2023-02-07,Casque,1,558.66,287
2023-07-09,Clavier,2,1089.76,213
2023-02-02,Smartphone,2,1174.76,340
2023-09-05,Smartphone,4,469.91,93
2023-08-13,Écran,1,512.5,245
2023-02-04,Smartphone,1,714.88,492
2023-08-11,Casque,4,115.23,16
2023-04-12,Souris,2,1014.11,292
2023-04-20,Imprimante,1,908.73,134
2023-02-15,Souris,2,864.72,356
2023-03-10,Écran,1,1383.71,453
2023-07-31,Imprimante,4,834.84,86
2023-04-22,Smartphone,2,1259.09,454
2023-05-26,Casque,3,1099.36,279
2023-06-26,Clavier,3,313.54,319
2023-04-23,Casque,2,791.0,279
2023-04-09,Clavier,1,1279.04,347
2023-11-28,Souris,1,901.34,8
2023-04-25,Souris,4,169.89,374
2023-10-31,Imprimante,1,571.59,196
2023-04-11,Ordinateur,1,46.66,128
2023-02-26,Écran,2,1363.98,319
2023-05-23,Imprimante,3,327.3,180
2023-05-17,Imprimante,1,718.17,73
2023-09-28,Souris,1,1079.95,25
2023-11-10,Écran,3,1456.31,267
2023-02-12,Ordinateur,1,185.66,382
2023-11-04,Ordinateur,2,74.0,413
2023-03-19,Ordinateur,1,774.77,100
2023-01-13,Souris,3,391.01,306
2023-05-02,Souris,4,425.64,276
2023-08-10,Casque,3,191.32,383
2023-05-02,Casque,4,919.42,165
2023-06-03,Ordinateur,2,1235.2,331
2023-02-12,Clavier,3,919.71,380
2023-05-05,Écran,4,825.88,147
2023-05-24,Écran,2,419.57,73
2023-12-20,Souris,2,239.62,16
2023-12-29,Ordinateur,1,464.13,232
2023-12-04,Ordinateur,4,1337.8,482
2023-05-20,Imprimante,4,1303.22,59
2023-08-21,Souris,2,1197.81,3
2023-03-13,Imprimante,1,834.67,355
2023-07-14,Souris,2,27.09,471
2023-03-20,Écran,1,209.37,27
2023-01-06,Ordinateur,2,209.45,459
2023-11-29,Casque,3,302.81,70
2023-03-11,Casque,4,618.82,244
2023-02-03,Souris,3,773.93,83
2023-08-03,Ordinateur,3,750.51,158
2023-09-27,Casque,1,87.06,356
2023-07-14,Imprimante,1,484.9,141
2023-03-30,Imprimante,1,1474.55,488
2023-03-17,Clavier,1,511.32,141
2023-10-25,Smartphone,2,1128.74,196
2023-02-24,Casque,2,637.19,364
2023-02-02,Écran,2,1373.57,356
2023-05-23,Écran,4,973.92,138
2023-03-03,Casque,1,997.06,44
2023-12-11,Ordinateur,3,46.35,202
2023-01-07,Clavier,2,463.85,378
2023-06-05,Imprimante,2,215.45,445
2023-09-01,Clavier,1,1227.55,371
2023-04-09,Casque,4,300.04,274
2023-09-08,Écran,1,1255.7,262
2023-07-05,Smartphone,2,327.69,475
2023-09-15,Écran,2,1243.46,26
2023-01-02,Ordinateur,3,129.29,430
2023-08-08,Écran,3,1419.61,187
2023-09-17,Imprimante,1,1016.04,467
2023-06-17,Smartphone,2,826.56,498
2023-09-23,Écran,1,966.68,27
2023-01-27,Écran,2,899.05,1
2023-10-29,Écran,1,1089.04,400
2023-02-16,Casque,4,609.29,54
2023-11-27,Imprimante,3,530.0,279
2023-03-02,Ordinateur,4,1497.71,51
2023-01-12,Souris,3,260.7,182
2023-12-12,Ordinateur,4,282.57,112
2023-04-14,Casque,4,1411.61,374
2023-09-19,Souris,2,479.31,147
2023-08-13,Souris,1,519.65,390
2023-02-20,Écran,4,960.54,279
2023-12-23,Casque,1,305.05,147
2023-01-19,Clavier,4,140.85,375
2023-05-23,Smartphone,2,1326.98,114
2023-04-22,Clavier,2,178.55,248
2023-12-22,Smartphone,3,531.26,20
